AdaptiveDMA parameter sweep
configs=25,runs=100,dma_bytes=8388608,latency_limit_percent=50
SAMPLE_HEADER,name,run,base_cpu,load_cpu,dma_cycles,r_wait,w_wait,r_windows,w_windows,stall_ar,stall_r,stall_aw,stall_w,stall_b,overlap,checks_ok
SUMMARY_HEADER,name,burst,rd_out,wr_out,rbr_ctrl,threshold,nominal,r_delta_q8,w_delta_q8,base_mean,cpu_mean,p95,p99,target,slowdown_percent,violations,violation_percent,dma_cycles,dma_MiB_per_s,r_wait,w_wait,r_windows,w_windows,stall_ar,stall_r,stall_aw,stall_w,stall_b,errors
SAMPLE,RAW_B1_O4,27,106.39,113.80,8940888,0,0,0,0,780963,0,780930,0,0,1,1
SAMPLE,RAW_B1_O4,28,106.29,113.33,8943379,0,0,0,0,780952,0,780918,0,0,1,1
SAMPLE,RAW_B1_O4,29,106.33,113.67,8944289,0,0,0,0,780995,0,780967,0,0,1,1
SAMPLE,RAW_B1_O4,30,106.48,113.70,8944687,0,0,0,0,780878,0,780843,0,0,1,1
SAMPLE,RAW_B1_O4,31,106.39,113.46,8945107,0,0,0,0,781062,0,781019,0,0,1,1
SAMPLE,RAW_B1_O4,32,106.34,114.00,8943940,0,0,0,0,781073,0,781036,0,0,1,1
SAMPLE,RAW_B1_O4,33,106.39,113.85,8941713,0,0,0,0,781296,0,781252,0,0,1,1
SAMPLE,RAW_B1_O4,34,106.48,113.63,8940921,0,0,0,0,780874,0,780847,0,0,1,1
SAMPLE,RAW_B1_O4,35,106.39,113.56,8942011,0,0,0,0,781154,0,781113,0,0,1,1
SAMPLE,RAW_B1_O4,36,106.44,113.72,8938746,0,0,0,0,780747,0,780715,0,0,1,1
SAMPLE,RAW_B1_O4,37,106.32,113.73,8937983,0,0,0,0,780691,0,780663,0,0,1,1
SAMPLE,RAW_B1_O4,38,106.28,113.38,8937557,0,0,0,0,780436,0,780408,0,0,1,1
SAMPLE,RAW_B1_O4,39,106.39,113.50,8945474,0,0,0,0,780950,0,780911,0,0,1,1
SAMPLE,RAW_B1_O4,40,106.39,113.92,8938416,0,0,0,0,780770,0,780737,0,0,1,1
SAMPLE,RAW_B1_O4,41,106.43,113.85,8938497,0,0,0,0,780913,0,780867,0,0,1,1
SAMPLE,RAW_B1_O4,42,106.35,113.77,8946296,0,0,0,0,781080,0,781034,0,0,1,1
SAMPLE,RAW_B1_O4,43,106.45,113.92,8942899,0,0,0,0,780822,0,780791,0,0,1,1
SAMPLE,RAW_B1_O4,44,106.47,113.63,8940681,0,0,0,0,780858,0,780822,0,0,1,1
SAMPLE,RAW_B1_O4,45,106.34,113.79,8940126,0,0,0,0,780697,0,780660,0,0,1,1
SAMPLE,RAW_B1_O4,46,106.29,113.75,8943204,0,0,0,0,780999,0,780957,0,0,1,1
SAMPLE,RAW_B1_O4,47,106.32,113.71,8947154,0,0,0,0,780905,0,780855,0,0,1,1
SAMPLE,RAW_B1_O4,48,106.41,113.76,8939166,0,0,0,0,780534,0,780505,0,0,1,1
SAMPLE,RAW_B1_O4,49,106.41,113.69,8941110,0,0,0,0,780461,0,780437,0,0,1,1
SAMPLE,RAW_B1_O4,50,106.42,113.78,8942455,0,0,0,0,780758,0,780709,0,0,1,1
SAMPLE,RAW_B1_O4,51,106.38,113.55,8941409,0,0,0,0,780771,0,780738,0,0,1,1
SAMPLE,RAW_B1_O4,52,106.33,114.03,8938450,0,0,0,0,780730,0,780701,0,0,1,1
SAMPLE,RAW_B1_O4,53,106.34,113.62,8942331,0,0,0,0,781060,0,781027,0,0,1,1
SAMPLE,RAW_B1_O4,54,106.38,113.74,8945261,0,0,0,0,781119,0,781078,0,0,1,1
SAMPLE,RAW_B1_O4,55,106.43,113.56,8937422,0,0,0,0,781011,0,780978,0,0,1,1
SAMPLE,RAW_B1_O4,56,106.37,114.03,8936991,0,0,0,0,780719,0,780688,0,0,1,1
SAMPLE,RAW_B1_O4,57,106.36,113.40,8940622,0,0,0,0,780916,0,780882,0,0,1,1
SAMPLE,RAW_B1_O4,58,106.39,113.77,8939674,0,0,0,0,780695,0,780660,0,0,1,1
SAMPLE,RAW_B1_O4,59,106.36,113.40,8939584,0,0,0,0,780752,0,780724,0,0,1,1
SAMPLE,RAW_B1_O4,60,106.37,113.98,8922780,0,0,0,0,780478,0,780448,0,0,1,1
SAMPLE,RAW_B1_O4,61,106.40,113.79,8946043,0,0,0,0,781034,0,780999,0,0,1,1
SAMPLE,RAW_B1_O4,62,106.50,113.75,8940313,0,0,0,0,780891,0,780851,0,0,1,1
SAMPLE,RAW_B1_O4,63,106.35,113.64,8939637,0,0,0,0,780843,0,780802,0,0,1,1
SAMPLE,RAW_B1_O4,64,106.40,113.35,8946780,0,0,0,0,780945,0,780903,0,0,1,1
SAMPLE,RAW_B1_O4,65,106.39,113.66,8940534,0,0,0,0,781098,0,781062,0,0,1,1
SAMPLE,RAW_B1_O4,66,106.44,113.75,8933698,0,0,0,0,780523,0,780488,0,0,1,1
SAMPLE,RAW_B1_O4,67,106.45,113.47,8937968,0,0,0,0,780544,0,780515,0,0,1,1
SAMPLE,RAW_B1_O4,68,106.49,113.57,8936605,0,0,0,0,780803,0,780772,0,0,1,1
SAMPLE,RAW_B1_O4,69,106.30,113.58,8937346,0,0,0,0,780786,0,780749,0,0,1,1
SAMPLE,RAW_B1_O4,70,106.44,113.42,8939844,0,0,0,0,780810,0,780778,0,0,1,1
SAMPLE,RAW_B1_O4,71,106.38,113.82,8939816,0,0,0,0,780761,0,780718,0,0,1,1
SAMPLE,RAW_B1_O4,72,106.39,113.74,8938475,0,0,0,0,781061,0,781020,0,0,1,1
SAMPLE,RAW_B1_O4,73,106.35,113.87,8942425,0,0,0,0,780807,0,780769,0,0,1,1
SAMPLE,RAW_B1_O4,74,106.45,113.48,8937290,0,0,0,0,780655,0,780621,0,0,1,1
SAMPLE,RAW_B1_O4,75,106.37,113.67,8942393,0,0,0,0,781050,0,781015,0,0,1,1
SAMPLE,RAW_B1_O4,76,106.43,113.69,8936796,0,0,0,0,780763,0,780734,0,0,1,1
SAMPLE,RAW_B1_O4,77,106.32,113.62,8929177,0,0,0,0,780794,0,780765,0,0,1,1
SAMPLE,RAW_B1_O4,78,106.28,113.76,8941917,0,0,0,0,780959,0,780931,0,0,1,1
SAMPLE,RAW_B1_O4,79,106.35,113.64,8941352,0,0,0,0,780921,0,780888,0,0,1,1
SAMPLE,RAW_B1_O4,80,106.39,113.68,8938197,0,0,0,0,780649,0,780618,0,0,1,1
SAMPLE,RAW_B1_O4,81,106.30,113.57,8932948,0,0,0,0,780658,0,780618,0,0,1,1
SAMPLE,RAW_B1_O4,82,106.39,113.44,8939668,0,0,0,0,780714,0,780670,0,0,1,1
SAMPLE,RAW_B1_O4,83,106.41,113.72,8942656,0,0,0,0,781022,0,780991,0,0,1,1
SAMPLE,RAW_B1_O4,84,106.34,113.42,8930804,0,0,0,0,780584,0,780561,0,0,1,1
SAMPLE,RAW_B1_O4,85,106.40,113.39,8939958,0,0,0,0,780645,0,780612,0,0,1,1
SAMPLE,RAW_B1_O4,86,106.38,113.58,8938193,0,0,0,0,780544,0,780515,0,0,1,1
SAMPLE,RAW_B1_O4,87,106.30,113.77,8944488,0,0,0,0,781121,0,781093,0,0,1,1
SAMPLE,RAW_B1_O4,88,106.31,113.76,8939508,0,0,0,0,780922,0,780883,0,0,1,1
SAMPLE,RAW_B1_O4,89,106.35,113.69,8937986,0,0,0,0,780835,0,780795,0,0,1,1
SAMPLE,RAW_B1_O4,90,106.39,113.80,8938034,0,0,0,0,780815,0,780779,0,0,1,1
SAMPLE,RAW_B1_O4,91,106.30,113.70,8945823,0,0,0,0,780743,0,780702,0,0,1,1
SAMPLE,RAW_B1_O4,92,106.34,113.62,8944054,0,0,0,0,781105,0,781069,0,0,1,1
SAMPLE,RAW_B1_O4,93,106.34,113.66,8939502,0,0,0,0,780961,0,780925,0,0,1,1
SAMPLE,RAW_B1_O4,94,106.30,113.41,8935520,0,0,0,0,780919,0,780891,0,0,1,1
SAMPLE,RAW_B1_O4,95,106.33,113.74,8938757,0,0,0,0,780700,0,780672,0,0,1,1
SAMPLE,RAW_B1_O4,96,106.41,113.90,8934313,0,0,0,0,780561,0,780531,0,0,1,1
SAMPLE,RAW_B1_O4,97,106.31,113.89,8940220,0,0,0,0,780826,0,780785,0,0,1,1
SAMPLE,RAW_B1_O4,98,106.30,113.77,8931307,0,0,0,0,780440,0,780402,0,0,1,1
SAMPLE,RAW_B1_O4,99,106.37,113.40,8945552,0,0,0,0,781194,0,781148,0,0,1,1
SUMMARY,RAW_B1_O4,1,4,4,0,256,32,0,0,106.37,113.66,113.92,114.03,159.55,6.85,0,0.00,8939847,89.48,0,0,0,0,780820,0,780785,0,0,0
SAMPLE,RAW_B2_O1,0,106.44,107.67,17227007,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,1,106.25,107.66,17227055,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,2,106.47,107.64,17227349,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,3,106.36,107.68,17227217,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,4,106.29,107.66,17227105,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,5,106.46,107.68,17227278,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,6,106.28,107.68,17227172,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,7,106.44,107.67,17226893,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,8,106.42,107.67,17226984,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,9,106.39,107.67,17226988,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,10,106.27,107.68,17226921,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,11,106.32,107.71,17227187,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,12,106.38,107.66,17227009,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,13,106.23,107.67,17227180,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,14,106.38,107.70,17227178,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,15,106.35,107.65,17227342,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,16,106.43,107.70,17226957,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,17,106.44,107.66,17227038,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,18,106.38,107.67,17227231,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,19,106.36,107.71,17227141,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,20,106.32,107.69,17226979,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,21,106.40,107.65,17227085,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,22,106.42,107.67,17227154,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,23,106.26,107.67,17227147,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,24,106.39,107.67,17227165,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,25,106.32,107.64,17227119,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,26,106.36,107.72,17227037,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,27,106.38,107.65,17226800,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,28,106.39,107.67,17227003,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,29,106.41,107.69,17226994,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,30,106.36,107.70,17226975,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,31,106.37,107.65,17227453,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,32,106.45,107.71,17226960,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,33,106.39,107.69,17227119,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,34,106.30,107.68,17227219,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,35,106.31,107.70,17227025,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,36,106.29,107.69,17227234,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,37,106.36,107.71,17226906,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,38,106.33,107.69,17227153,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,39,106.52,107.68,17227016,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,40,106.34,107.67,17227045,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,41,106.32,107.64,17226975,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,42,106.41,107.63,17227114,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,43,106.45,107.66,17227342,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,44,106.33,107.63,17227368,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,45,106.35,107.72,17227006,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,46,106.39,107.68,17227189,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,47,106.47,107.65,17226955,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,48,106.36,107.67,17227098,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,49,106.29,107.66,17226933,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,50,106.34,107.65,17227383,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,51,106.39,107.67,17227031,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,52,106.41,107.65,17227260,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,53,106.37,107.68,17227122,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,54,106.31,107.68,17227158,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,55,106.37,107.67,17227178,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,56,106.40,107.69,17227330,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,57,106.40,107.68,17227157,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,58,106.39,107.66,17227221,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,59,106.41,107.71,17226954,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,60,106.36,107.68,17227065,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,61,106.42,107.65,17227382,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,62,106.29,107.64,17227061,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,63,106.34,107.70,17227067,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,64,106.40,107.68,17227209,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,65,106.35,107.68,17227110,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,66,106.41,107.67,17227210,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,67,106.41,107.69,17227049,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,68,106.42,107.69,17227050,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,69,106.41,107.69,17227202,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,70,106.38,107.64,17227272,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,71,106.33,107.64,17227063,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,72,106.32,107.71,17226931,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,73,106.34,107.68,17227292,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,74,106.33,107.66,17226766,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,75,106.39,107.65,17226969,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,76,106.43,107.70,17227402,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,77,106.44,107.70,17227074,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,78,106.33,107.66,17226908,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,79,106.32,107.66,17227010,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,80,106.48,107.67,17227137,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,81,106.36,107.67,17227253,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,82,106.49,107.69,17227194,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,83,106.38,107.66,17227203,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,84,106.39,107.69,17227134,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,85,106.39,107.67,17227263,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,86,106.37,107.67,17227293,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,87,106.38,107.68,17226968,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,88,106.35,107.68,17226900,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,89,106.41,107.70,17227004,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,90,106.42,107.68,17227000,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,91,106.36,107.64,17226999,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,92,106.41,107.64,17227416,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,93,106.38,107.63,17227073,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,94,106.42,107.67,17227268,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,95,106.32,107.69,17226927,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,96,106.42,107.65,17227222,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,97,106.38,107.67,17226988,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,98,106.35,107.66,17226940,0,0,0,0,0,0,0,0,0,1,1
SAMPLE,RAW_B2_O1,99,106.39,107.66,17227288,0,0,0,0,0,0,0,0,0,1,1
SUMMARY,RAW_B2_O1,2,1,1,0,256,32,0,0,106.37,107.67,107.71,107.72,159.55,1.22,0,0.00,17227111,46.43,0,0,0,0,0,0,0,0,0,0
SAMPLE,RAW_B2_O2,0,106.37,111.97,8803669,0,0,0,0,1,0,1,0,0,1,1
SAMPLE,RAW_B2_O2,1,106.45,111.84,8803656,0,0,0,0,1,0,1,0,0,1,1
SAMPLE,RAW_B2_O2,2,106.51,111.71,8802780,0,0,0,0,1,0,1,0,0,1,1
SAMPLE,RAW_B2_O2,3,106.27,111.69,8804299,0,0,0,0,1,0,1,0,0,1,1
SAMPLE,RAW_B2_O2,4,106.37,111.90,8804946,0,0,0,0,1,0,1,0,0,1,1
SAMPLE,RAW_B2_O2,5,106.43,112.01,8804059,0,0,0,0,1,0,1,0,0,1,1
SAMPLE,RAW_B2_O2,6,106.42,111.69,8803226,0,0,0,0,1,0,1,0,0,1,1
SAMPLE,RAW_B2_O2,7,106.27,112.05,8803413,0,0,0,0,1,0,1,0,0,1,1
SAMPLE,RAW_B2_O2,8,106.38,111.38,8804407,0,0,0,0,1,0,1,0,0,1,1
SAMPLE,RAW_B2_O2,9,106.40,111.62,8803180,0,0,0,0,1,0,1,0,0,1,1
SAMPLE,RAW_B2_O2,10,106.34,111.64,8802721,0,0,0,0,1,0,2,0,0,1,1
SAMPLE,RAW_B2_O2,11,106.35,111.90,8799984,0,0,0,0,1,0,1,0,0,1,1
SAMPLE,RAW_B2_O2,12,106.40,111.99,8804977,0,0,0,0,1,0,2,0,0,1,1
SAMPLE,RAW_B2_O2,13,106.39,111.95,8801268,0,0,0,0,1,0,1,0,0,1,1
SAMPLE,RAW_B2_O2,14,106.33,111.91,8801833,0,0,0,0,1,0,1,0,0,1,1
SAMPLE,RAW_B2_O2,15,106.45,111.75,8803788,0,0,0,0,1,0,1,0,0,1,1
SAMPLE,RAW_B2_O2,16,106.32,111.94,8804183,0,0,0,0,1,0,1,0,0,1,1
SAMPLE,RAW_B2_O2,17,106.41,111.37,8802763,0,0,0,0,1,0,1,0,0,1,1
SAMPLE,RAW_B2_O2,18,106.37,111.54,8801756,0,0,0,0,1,0,1,0,0,1,1
SAMPLE,RAW_B2_O2,19,106.49,111.29,8801451,0,0,0,0,1,0,1,0,0,1,1
SAMPLE,RAW_B2_O2,20,106.40,111.77,8803582,0,0,0,0,1,0,1,0,0,1,1
SAMPLE,RAW_B2_O2,21,106.36,111.46,8803522,0,0,0,0,1,0,2,0,0,1,1
SAMPLE,RAW_B2_O2,22,106.34,111.80,8802201,0,0,0,0,1,0,1,0,0,1,1
SAMPLE,RAW_B2_O2,23,106.34,111.67,8802671,0,0,0,0,1,0,1,0,0,1,1
SAMPLE,RAW_B2_O2,24,106.47,111.82,8802724,0,0,0,0,1,0,1,0,0,1,1
SAMPLE,RAW_B2_O2,25,106.36,111.99,8803824,0,0,0,0,1,0,1,0,0,1,1
SAMPLE,RAW_B2_O2,26,106.41,111.74,8804503,0,0,0,0,1,0,1,0,0,1,1
SAMPLE,RAW_B2_O2,27,106.41,111.67,8803700,0,0,0,0,1,0,1,0,0,1,1
SAMPLE,RAW_B2_O2,28,106.32,111.31,8802999,0,0,0,0,1,0,1,0,0,1,1
SAMPLE,RAW_B2_O2,29,106.41,111.90,8802815,0,0,0,0,1,0,1,0,0,1,1
SAMPLE,RAW_B2_O2,30,106.39,111.97,8802651,0,0,0,0,1,0,1,0,0,1,1
SAMPLE,RAW_B2_O2,31,106.30,112.08,8803781,0,0,0,0,1,0,2,0,0,1,1
SAMPLE,RAW_B2_O2,32,106.36,111.81,8804478,0,0,0,0,1,0,2,0,0,1,1
SAMPLE,RAW_B2_O2,33,106.46,111.53,8802458,0,0,0,0,1,0,1,0,0,1,1
SAMPLE,RAW_B2_O2,34,106.45,111.68,8803293,0,0,0,0,1,0,2,0,0,1,1
SAMPLE,RAW_B2_O2,35,106.36,111.99,8803769,0,0,0,0,1,0,1,0,0,1,1
SAMPLE,RAW_B2_O2,36,106.38,110.72,8802488,0,0,0,0,1,0,1,0,0,1,1
SAMPLE,RAW_B2_O2,37,106.36,111.91,8803237,0,0,0,0,1,0,1,0,0,1,1
SAMPLE,RAW_B2_O2,38,106.38,112.11,8803689,0,0,0,0,1,0,1,0,0,1,1
SAMPLE,RAW_B2_O2,39,106.36,111.68,8802081,0,0,0,0,1,0,1,0,0,1,1
SAMPLE,RAW_B2_O2,40,106.30,111.40,8804883,0,0,0,0,1,0,1,0,0,1,1
SAMPLE,RAW_B2_O2,41,106.43,111.56,8803019,0,0,0,0,1,0,1,0,0,1,1
SAMPLE,RAW_B2_O2,42,106.40,111.95,8802644,0,0,0,0,1,0,1,0,0,1,1
SAMPLE,RAW_B2_O2,43,106.34,111.48,8803445,0,0,0,0,1,0,1,0,0,1,1
SAMPLE,RAW_B2_O2,44,106.33,112.13,8803829,0,0,0,0,1,0,2,0,0,1,1
SAMPLE,RAW_B2_O2,45,106.40,111.84,8802753,0,0,0,0,1,0,1,0,0,1,1
SAMPLE,RAW_B2_O2,46,106.30,111.58,8803722,0,0,0,0,1,0,1,0,0,1,1
SAMPLE,RAW_B2_O2,47,106.44,111.66,8800074,0,0,0,0,1,0,1,0,0,1,1
SAMPLE,RAW_B2_O2,48,106.32,111.78,8803082,0,0,0,0,1,0,1,0,0,1,1
SAMPLE,RAW_B2_O2,49,106.38,112.11,8804401,0,0,0,0,1,0,1,0,0,1,1
SAMPLE,RAW_B2_O2,50,106.40,111.84,8802905,0,0,0,0,1,0,1,0,0,1,1
SAMPLE,RAW_B2_O2,51,106.35,111.45,8803942,0,0,0,0,1,0,1,0,0,1,1
SAMPLE,RAW_B2_O2,52,106.45,111.68,8805602,0,0,0,0,1,0,1,0,0,1,1
SAMPLE,RAW_B2_O2,53,106.35,111.97,8803690,0,0,0,0,1,0,1,0,0,1,1
SAMPLE,RAW_B2_O2,54,106.29,111.49,8803461,0,0,0,0,1,0,1,0,0,1,1
SAMPLE,RAW_B2_O2,55,106.39,111.92,8803910,0,0,0,0,1,0,1,0,0,1,1
SAMPLE,RAW_B2_O2,56,106.36,111.78,8802921,0,0,0,0,1,0,1,0,0,1,1
SAMPLE,RAW_B2_O2,57,106.31,112.09,8802555,0,0,0,0,1,0,2,0,0,1,1
SAMPLE,RAW_B2_O2,58,106.35,111.78,8800444,0,0,0,0,1,0,1,0,0,1,1
SAMPLE,RAW_B2_O2,59,106.37,111.96,8803888,0,0,0,0,1,0,1,0,0,1,1
SAMPLE,RAW_B2_O2,60,106.41,111.60,8802535,0,0,0,0,1,0,1,0,0,1,1
SAMPLE,RAW_B2_O2,61,106.38,111.70,8802078,0,0,0,0,1,0,1,0,0,1,1
SAMPLE,RAW_B2_O2,62,106.43,111.79,8805050,0,0,0,0,1,0,1,0,0,1,1
SAMPLE,RAW_B2_O2,63,106.40,111.61,8802147,0,0,0,0,1,0,1,0,0,1,1
SAMPLE,RAW_B2_O2,64,106.31,111.71,8804123,0,0,0,0,1,0,1,0,0,1,1
SAMPLE,RAW_B2_O2,65,106.36,111.78,8804802,0,0,0,0,1,0,1,0,0,1,1
SAMPLE,RAW_B2_O2,66,106.48,110.92,8802244,0,0,0,0,1,0,1,0,0,1,1
SAMPLE,RAW_B2_O2,67,106.47,111.66,8803061,0,0,0,0,1,0,1,0,0,1,1
SAMPLE,RAW_B2_O2,68,106.41,111.91,8803985,0,0,0,0,1,0,1,0,0,1,1
SAMPLE,RAW_B2_O2,69,106.39,111.92,8803415,0,0,0,0,1,0,1,0,0,1,1
SAMPLE,RAW_B2_O2,70,106.44,111.93,8804426,0,0,0,0,1,0,1,0,0,1,1
SAMPLE,RAW_B2_O2,71,106.44,111.96,8802645,0,0,0,0,1,0,1,0,0,1,1
SAMPLE,RAW_B2_O2,72,106.40,111.81,8803912,0,0,0,0,1,0,1,0,0,1,1
SAMPLE,RAW_B2_O2,73,106.38,111.96,8803326,0,0,0,0,1,0,1,0,0,1,1
SAMPLE,RAW_B2_O2,74,106.38,111.59,8802107,0,0,0,0,1,0,1,0,0,1,1
SAMPLE,RAW_B2_O2,75,106.38,111.83,8803269,0,0,0,0,1,0,1,0,0,1,1
SAMPLE,RAW_B2_O2,76,106.34,111.57,8803103,0,0,0,0,1,0,1,0,0,1,1
SAMPLE,RAW_B2_O2,77,106.45,111.73,8802450,0,0,0,0,1,0,1,0,0,1,1
SAMPLE,RAW_B2_O2,78,106.37,111.58,8802358,0,0,0,0,1,0,1,0,0,1,1
